"film","labelFilm","director","labelDirector","starring","labelStarring"
"http://id.dbpedia.org/resource/Jatuh_Cinta_Lagi","Jatuh Cinta Lagi","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Endhita","Endhita"
"http://id.dbpedia.org/resource/Jatuh_Cinta_Lagi","Jatuh Cinta Lagi","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Gary_Iskak","Gary Iskak"
"http://id.dbpedia.org/resource/Jatuh_Cinta_Lagi","Jatuh Cinta Lagi","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Alex_Abbad","Alex Abbad"
"http://id.dbpedia.org/resource/Kuntilanak_2","Kuntilanak 2","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Evan_Sanders","Evan Sanders"
"http://id.dbpedia.org/resource/Kuntilanak_2","Kuntilanak 2","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Julie_Estelle","Julie Estelle"
"http://id.dbpedia.org/resource/Kuntilanak_2","Kuntilanak 2","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Ibnu_Jamil","Ibnu Jamil"
"http://id.dbpedia.org/resource/Kuntilanak_2","Kuntilanak 2","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Bella_Esperance","Bella Esperance"
"http://id.dbpedia.org/resource/Kuntilanak_2","Kuntilanak 2","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Piet_Pagau","Piet Pagau"
"http://id.dbpedia.org/resource/Kuntilanak_2","Kuntilanak 2","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Ida_Iasha","Ida Iasha"
"http://id.dbpedia.org/resource/Kuntilanak_3","Kuntilanak 3","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Julie_Estelle","Julie Estelle"
"http://id.dbpedia.org/resource/Kuntilanak_3","Kuntilanak 3","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Ida_Iasha","Ida Iasha"
"http://id.dbpedia.org/resource/Kuntilanak_3","Kuntilanak 3","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Imelda_Therinne","Imelda Therinne"
"http://id.dbpedia.org/resource/Kuntilanak_3","Kuntilanak 3","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Mandala_Shoji","Mandala Shoji"
"http://id.dbpedia.org/resource/Kuntilanak_3","Kuntilanak 3","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Reza_Pahlevi","Reza Pahlevi"
"http://id.dbpedia.org/resource/Kuntilanak_3","Kuntilanak 3","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Laudya_Chintya_Bella","Laudya Chintya Bella"
"http://id.dbpedia.org/resource/Kesurupan_(film)","Kesurupan (film)","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Nia_Ramadhani","Nia Ramadhani"
"http://id.dbpedia.org/resource/Kesurupan_(film)","Kesurupan (film)","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Shareefa_Daanish","Shareefa Daanish"
"http://id.dbpedia.org/resource/Kesurupan_(film)","Kesurupan (film)","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Andhika_Pratama","Andhika Pratama"
"http://id.dbpedia.org/resource/Ada_Kamu,_Aku_Ada","Ada Kamu, Aku Ada","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Bunga_Citra_Lestari","Bunga Citra Lestari"
"http://id.dbpedia.org/resource/Ada_Kamu,_Aku_Ada","Ada Kamu, Aku Ada","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Andhika_Pratama","Andhika Pratama"
"http://id.dbpedia.org/resource/Ada_Kamu,_Aku_Ada","Ada Kamu, Aku Ada","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Rama_Michael","Rama Michael"
"http://id.dbpedia.org/resource/Ada_Kamu,_Aku_Ada","Ada Kamu, Aku Ada","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Wichita_Setiawati","Wichita Setiawati"
"http://id.dbpedia.org/resource/Mati_Suri_(film)","Mati Suri (film)","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Nadine_Chandrawinata","Nadine Chandrawinata"
"http://id.dbpedia.org/resource/Mati_Suri_(film)","Mati Suri (film)","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Mirasih_Tyas_Endah","Mirasih Tyas Endah"
"http://id.dbpedia.org/resource/Mati_Suri_(film)","Mati Suri (film)","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Yama_Carlos","Yama Carlos"
"http://id.dbpedia.org/resource/Air_Terjun_Pengantin","Air Terjun Pengantin","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Tamara_Bleszynski","Tamara Bleszynski"
"http://id.dbpedia.org/resource/Air_Terjun_Pengantin","Air Terjun Pengantin","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Marcel_Chandrawinata","Marcel Chandrawinata"
"http://id.dbpedia.org/resource/Air_Terjun_Pengantin","Air Terjun Pengantin","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Mirasih_Tyas_Endah","Mirasih Tyas Endah"
"http://id.dbpedia.org/resource/Air_Terjun_Pengantin","Air Terjun Pengantin","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Kieran_Shidu","Kieran Shidu"
"http://id.dbpedia.org/resource/Air_Terjun_Pengantin","Air Terjun Pengantin","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Navy_Rizky_Tavania","Navy Rizky Tavania"
"http://id.dbpedia.org/resource/Air_Terjun_Pengantin","Air Terjun Pengantin","http://id.dbpedia.org/resource/Rizal_Mantovani","Rizal Mantovani","http://id.dbpedia.org/resource/Andrew_Ralph_Roxburgh","Andrew Ralph Roxburgh"
"http://id.dbpedia.org/resource/Semalam_di_Malaysia","Semalam di Malaysia","http://id.dbpedia.org/resource/Nico_Pelamonia","Nico Pelamonia","http://id.dbpedia.org/resource/Mang_Udel","Mang Udel"
"http://id.dbpedia.org/resource/Semalam_di_Malaysia","Semalam di Malaysia","http://id.dbpedia.org/resource/Nico_Pelamonia","Nico Pelamonia","http://id.dbpedia.org/resource/Samsudin_Hardjakusumah","Samsudin Hardjakusumah"
"http://id.dbpedia.org/resource/Semalam_di_Malaysia","Semalam di Malaysia","http://id.dbpedia.org/resource/Nico_Pelamonia","Nico Pelamonia","http://id.dbpedia.org/resource/Iin_Parlina","Iin Parlina"
"http://id.dbpedia.org/resource/Semalam_di_Malaysia","Semalam di Malaysia","http://id.dbpedia.org/resource/Nico_Pelamonia","Nico Pelamonia","http://id.dbpedia.org/resource/Rina_Hasyim","Rina Hasyim"
"http://id.dbpedia.org/resource/Semalam_di_Malaysia","Semalam di Malaysia","http://id.dbpedia.org/resource/Nico_Pelamonia","Nico Pelamonia","http://id.dbpedia.org/resource/Aedy_Moward","Aedy Moward"
"http://id.dbpedia.org/resource/Semalam_di_Malaysia","Semalam di Malaysia","http://id.dbpedia.org/resource/Nico_Pelamonia","Nico Pelamonia","http://id.dbpedia.org/resource/Frank_Rorimpandey","Frank Rorimpandey"
"http://id.dbpedia.org/resource/Golok_Setan","Golok Setan","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer","http://id.dbpedia.org/resource/Advent_Bangun","Advent Bangun"
"http://id.dbpedia.org/resource/Golok_Setan","Golok Setan","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer","http://id.dbpedia.org/resource/Barry_Prima","Barry Prima"
"http://id.dbpedia.org/resource/Golok_Setan","Golok Setan","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer","http://id.dbpedia.org/resource/Rita_Zahara","Rita Zahara"
"http://id.dbpedia.org/resource/Reo_Manusia_Srigala","Reo Manusia Srigala","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer"
"http://id.dbpedia.org/resource/Reo_Manusia_Srigala","Reo Manusia Srigala","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer","http://id.dbpedia.org/resource/Mila_Karmila","Mila Karmila"
"http://id.dbpedia.org/resource/Reo_Manusia_Srigala","Reo Manusia Srigala","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer","http://id.dbpedia.org/resource/Cahyono","Cahyono"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Dian_Sastrowardoyo","Dian Sastrowardoyo"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Didi_Petet","Didi Petet"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Indra_Birowo","Indra Birowo"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Slamet_Rahardjo","Slamet Rahardjo"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Tora_Sudiro","Tora Sudiro"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Ladya_Cheryl","Ladya Cheryl"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Rima_Melati","Rima Melati"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Butet_Kertaradjasa","Butet Kertaradjasa"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Oscar_Lawalata","Oscar Lawalata"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Berliana_Febryanti","Berliana Febryanti"
"http://id.dbpedia.org/resource/Banyu_Biru","Banyu Biru","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Yadi_Timo","Yadi Timo"
"http://id.dbpedia.org/resource/Ruang_(film)","Ruang (film)","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Adinia_Wirasti","Adinia Wirasti"
"http://id.dbpedia.org/resource/Ruang_(film)","Ruang (film)","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Luna_Maya","Luna Maya"
"http://id.dbpedia.org/resource/Ruang_(film)","Ruang (film)","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Slamet_Rahardjo","Slamet Rahardjo"
"http://id.dbpedia.org/resource/Ruang_(film)","Ruang (film)","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Winky_Wiryawan","Winky Wiryawan"
"http://id.dbpedia.org/resource/Ruang_(film)","Ruang (film)","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Reggy_Lawalata","Reggy Lawalata"
"http://id.dbpedia.org/resource/Ruang_(film)","Ruang (film)","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Kaharuddin_Syah","Kaharuddin Syah"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Slamet_Rahardjo","Slamet Rahardjo"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Tora_Sudiro","Tora Sudiro"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Indra_Bekti","Indra Bekti"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Davina_Veronica","Davina Veronica"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Richa_Novisha","Richa Novisha"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Arie_Untung","Arie Untung"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Marissa_Nasution","Marissa Nasution"
"http://id.dbpedia.org/resource/Namaku_Dick","Namaku Dick","http://id.dbpedia.org/resource/Teddy_Soeriaatmadja","Teddy Soeriaatmadja","http://id.dbpedia.org/resource/Maria_Agnes","Maria Agnes"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Rudy_Wowor","Rudy Wowor"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Sandra_Dewi","Sandra Dewi"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Tora_Sudiro","Tora Sudiro"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Lukman_Sardi","Lukman Sardi"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Ira_Maya_Sopha","Ira Maya Sopha"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Tio_Pakusadewo","Tio Pakusadewo"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Tino_Saroengallo","Tino Saroengallo"
"http://id.dbpedia.org/resource/Quickie_Express","Quickie Express","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Amink","Amink"
"http://id.dbpedia.org/resource/Tusuk_Jelangkung","Tusuk Jelangkung","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Samuel_Rizal","Samuel Rizal"
"http://id.dbpedia.org/resource/Tusuk_Jelangkung","Tusuk Jelangkung","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Dinna_Olivia","Dinna Olivia"
"http://id.dbpedia.org/resource/Tusuk_Jelangkung","Tusuk Jelangkung","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Marcella_Zalianty","Marcella Zalianty"
"http://id.dbpedia.org/resource/Tusuk_Jelangkung","Tusuk Jelangkung","http://id.dbpedia.org/resource/Dimas_Djayadiningrat","Dimas Djayadiningrat","http://id.dbpedia.org/resource/Thomas_Nawilis","Thomas Nawilis"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Lydia_Kandou","Lydia Kandou"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Aminah_Cendrakasih","Aminah Cendrakasih"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Junaedi_Salat","Junaedi Salat"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Kusno_Sudjarwadi","Kusno Sudjarwadi"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Rita_Zahara","Rita Zahara"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Herman_Felani","Herman Felani"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Susy_Bolle","Susy Bolle"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Pria_Bombom","Pria Bombom"
"http://id.dbpedia.org/resource/Masih_Adakah_Cinta","Masih Adakah Cinta","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Hadisjam_Tahax","Hadisjam Tahax"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Lydia_Kandou","Lydia Kandou"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Aminah_Cendrakasih","Aminah Cendrakasih"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Rinto_Harahap","Rinto Harahap"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Iis_Sugianto","Iis Sugianto"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Junaedi_Salat","Junaedi Salat"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Rita_Zahara","Rita Zahara"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/W.D._Mochtar","W.D. Mochtar"
"http://id.dbpedia.org/resource/Jangan_Sakiti_Hatinya","Jangan Sakiti Hatinya","http://id.dbpedia.org/resource/Rachmat_Kartolo","Rachmat Kartolo","http://id.dbpedia.org/resource/Kiki_Amelia","Kiki Amelia"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Rima_Melati","Rima Melati"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Asmuni","Asmuni"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Lina_Budiarti","Lina Budiarti"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Richie_Ricardo","Richie Ricardo"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Doyok","Doyok"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Kadir","Kadir"
"http://id.dbpedia.org/resource/Kecil-kecil_Jadi_Pengantin","Kecil-kecil Jadi Pengantin","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Firda_Kussler","Firda Kussler"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Meriam_Bellina","Meriam Bellina"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Rico_Tampatty","Rico Tampatty"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Torro_Margens","Torro Margens"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Cathy_Lengkong","Cathy Lengkong"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Darussalam","Darussalam"
"http://id.dbpedia.org/resource/Sorga_Dunia_di_Pintu_Neraka","Sorga Dunia di Pintu Neraka","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Dasri_Yacob","Dasri Yacob"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Meriam_Bellina","Meriam Bellina"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Ade_Irawan","Ade Irawan"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Ray_Sahetapy","Ray Sahetapy"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Zainal_Abidin_(aktor)","Zainal Abidin (aktor)"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Pelangi_di_Balik_Awan","Pelangi di Balik Awan","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Darussalam","Darussalam"
"http://id.dbpedia.org/resource/Neraca_Kasih","Neraca Kasih","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Tuti_Indra_Malaon","Tuti Indra Malaon"
"http://id.dbpedia.org/resource/Neraca_Kasih","Neraca Kasih","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Joice_Erna","Joice Erna"
"http://id.dbpedia.org/resource/Neraca_Kasih","Neraca Kasih","http://id.dbpedia.org/resource/Henky_Solaiman","Henky Solaiman","http://id.dbpedia.org/resource/Yessy_Gusman","Yessy Gusman"
